,DT_MEDICAO,HR_MEDICAO,TEM_INS,UMD_INS,RAD_GLO
6745,2021-12-15,0100,26.2,92.0,4.201
6746,2021-12-15,0200,25.9,92.0,0.93
6747,2021-12-15,0300,25.8,92.0,-1.1
6748,2021-12-15,0400,25.4,93.0,-2.615
6749,2021-12-15,0500,25.3,94.0,-2.965
6750,2021-12-15,0600,24.9,96.0,-3.145
6751,2021-12-15,0700,25.0,96.0,-1.11
6752,2021-12-15,0800,25.0,97.0,-1.064
6753,2021-12-15,0900,24.9,96.0,-1.25
6754,2021-12-15,1000,25.4,94.0,59.673
6755,2021-12-15,1100,27.6,86.0,385.928
6756,2021-12-15,1200,29.3,78.0,1025.4
6757,2021-12-15,1300,29.5,75.0,805.62
6758,2021-12-15,1400,29.7,75.0,1176.701
6759,2021-12-15,1500,32.6,65.0,2016.315
6760,2021-12-15,1600,32.3,69.0,2528.243
6761,2021-12-15,1700,28.2,86.0,2230.912
6762,2021-12-15,1800,27.4,89.0,1068.043
6763,2021-12-15,1900,29.0,84.0,1481.975
6764,2021-12-15,2000,27.8,86.0,946.851
6765,2021-12-15,2100,26.4,87.0,259.425
6766,2021-12-15,2200,26.1,87.0,8.751
6767,2021-12-15,2300,26.2,87.0,-0.968
6768,2021-12-16,0000,26.0,88.0,-2.557
6769,2021-12-16,0100,25.7,91.0,-2.498
6770,2021-12-16,0200,25.8,91.0,-2.562
6771,2021-12-16,0300,25.8,91.0,-2.639
6772,2021-12-16,0400,25.5,93.0,-2.634
6773,2021-12-16,0500,25.5,92.0,-1.283
6774,2021-12-16,0600,25.3,93.0,-3.272
6775,2021-12-16,0700,25.5,92.0,-2.169
6776,2021-12-16,0800,25.1,95.0,-2.976
6777,2021-12-16,0900,24.7,96.0,-1.967
6778,2021-12-16,1000,25.6,94.0,103.358
6779,2021-12-16,1100,28.1,86.0,396.765
6780,2021-12-16,1200,30.5,75.0,898.35
6781,2021-12-16,1300,31.7,69.0,1351.241
6782,2021-12-16,1400,31.2,68.0,1573.884
6783,2021-12-16,1500,29.5,73.0,1767.133
6784,2021-12-16,1600,31.9,70.0,2143.389
6785,2021-12-16,1700,32.8,61.0,3040.599
6786,2021-12-16,1800,31.6,67.0,1705.88
6787,2021-12-16,1900,30.9,66.0,985.199
6788,2021-12-16,2000,27.4,84.0,275.287
6789,2021-12-16,2100,25.9,92.0,31.018
6790,2021-12-16,2200,25.7,94.0,0.764
6791,2021-12-16,2300,,,
6792,2021-12-17,0000,25.3,95.0,-1.414
6793,2021-12-17,0100,25.2,95.0,-1.707
6794,2021-12-17,0200,25.3,94.0,-0.587
6795,2021-12-17,0300,25.2,95.0,-0.954
6796,2021-12-17,0400,25.4,96.0,-0.636
6797,2021-12-17,0500,25.2,96.0,-1.124
6798,2021-12-17,0600,25.0,95.0,-2.242
6799,2021-12-17,0700,25.0,95.0,-2.163
6800,2021-12-17,0800,24.8,94.0,-2.303
6801,2021-12-17,0900,24.7,95.0,-2.152
6802,2021-12-17,1000,25.2,95.0,75.825
6803,2021-12-17,1100,26.9,88.0,329.992
6804,2021-12-17,1200,29.9,77.0,771.159
6805,2021-12-17,1300,31.1,72.0,1413.474
6806,2021-12-17,1400,30.9,67.0,1849.89
6807,2021-12-17,1500,31.8,67.0,1713.318
6808,2021-12-17,1600,32.1,66.0,2028.537
6809,2021-12-17,1700,31.6,64.0,1594.534
6810,2021-12-17,1800,31.8,63.0,1678.658
6811,2021-12-17,1900,30.9,65.0,655.94
6812,2021-12-17,2000,30.3,67.0,435.992
6813,2021-12-17,2100,29.5,69.0,112.263
6814,2021-12-17,2200,28.7,75.0,2.083
6815,2021-12-17,2300,28.0,76.0,-2.904
6816,2021-12-18,0000,27.4,79.0,-2.883
6817,2021-12-18,0100,27.2,80.0,-1.447
6818,2021-12-18,0200,26.6,84.0,-3.282
6819,2021-12-18,0300,26.3,86.0,-3.088
6820,2021-12-18,0400,25.8,89.0,-3.422
6821,2021-12-18,0500,25.8,89.0,-3.431
6822,2021-12-18,0600,25.2,92.0,-3.534
6823,2021-12-18,0700,24.8,94.0,-3.169
6824,2021-12-18,0800,24.8,94.0,-2.693
6825,2021-12-18,0900,24.6,94.0,-2.111
6826,2021-12-18,1000,25.3,92.0,114.932
6827,2021-12-18,1100,28.2,81.0,409.148
6828,2021-12-18,1200,31.6,68.0,1050.776
6829,2021-12-18,1300,31.5,68.0,1583.303
6830,2021-12-18,1400,32.7,62.0,1778.552
6831,2021-12-18,1500,32.5,61.0,2043.071
6832,2021-12-18,1600,31.7,61.0,2131.026
6833,2021-12-18,1700,33.5,55.0,2313.508
6834,2021-12-18,1800,31.4,61.0,1428.588
6835,2021-12-18,1900,31.5,62.0,704.803
6836,2021-12-18,2000,30.7,65.0,397.884
6837,2021-12-18,2100,29.9,68.0,133.294
6838,2021-12-18,2200,29.2,70.0,2.26
6839,2021-12-18,2300,28.3,75.0,-2.168
6840,2021-12-19,0000,27.7,79.0,-2.574
6841,2021-12-19,0100,27.3,81.0,-2.517
6842,2021-12-19,0200,27.2,82.0,-2.046
6843,2021-12-19,0300,26.9,84.0,-2.298
6844,2021-12-19,0400,26.5,86.0,-2.372
6845,2021-12-19,0500,26.6,86.0,-2.028
6846,2021-12-19,0600,26.1,89.0,-1.646
6847,2021-12-19,0700,25.8,87.0,-2.446
6848,2021-12-19,0800,25.6,90.0,-1.954
6849,2021-12-19,0900,26.0,88.0,-2.825
6850,2021-12-19,1000,26.4,90.0,59.187
6851,2021-12-19,1100,27.9,86.0,335.594
6852,2021-12-19,1200,29.0,80.0,601.647
6853,2021-12-19,1300,30.2,74.0,1417.102
6854,2021-12-19,1400,32.1,65.0,1635.92
6855,2021-12-19,1500,32.0,65.0,1456.8
6856,2021-12-19,1600,31.4,68.0,1741.299
6857,2021-12-19,1700,32.2,64.0,1465.563
6858,2021-12-19,1800,27.5,85.0,728.82
6859,2021-12-19,1900,29.1,81.0,671.315
6860,2021-12-19,2000,29.9,73.0,608.456
6861,2021-12-19,2100,27.7,85.0,93.185
6862,2021-12-19,2200,28.6,78.0,3.821
6863,2021-12-19,2300,28.0,79.0,-1.851
6864,2021-12-20,0000,27.4,83.0,-1.851
6865,2021-12-20,0100,27.0,84.0,-2.806
6866,2021-12-20,0200,26.6,86.0,-3.014
6867,2021-12-20,0300,26.0,89.0,-3.353
6868,2021-12-20,0400,25.5,92.0,-3.516
6869,2021-12-20,0500,25.1,91.0,-3.362
6870,2021-12-20,0600,24.9,93.0,-2.738
6871,2021-12-20,0700,24.9,93.0,-2.272
6872,2021-12-20,0800,24.6,93.0,-2.058
6873,2021-12-20,0900,24.4,96.0,-1.126
6874,2021-12-20,1000,25.3,92.0,133.338
6875,2021-12-20,1100,27.1,87.0,408.447
6876,2021-12-20,1200,29.8,76.0,971.133
6877,2021-12-20,1300,31.0,68.0,1611.583
6878,2021-12-20,1400,32.5,60.0,2362.338
6879,2021-12-20,1500,33.6,58.0,2733.676
6880,2021-12-20,1600,32.9,61.0,2196.186
6881,2021-12-20,1700,32.3,57.0,1513.035
6882,2021-12-20,1800,32.0,59.0,763.791
6883,2021-12-20,1900,32.1,57.0,607.589
6884,2021-12-20,2000,31.4,59.0,327.781
6885,2021-12-20,2100,30.4,68.0,178.67
6886,2021-12-20,2200,29.2,69.0,6.291
6887,2021-12-20,2300,28.4,73.0,-3.006
6888,2021-12-21,0000,27.6,77.0,-2.784
6889,2021-12-21,0100,27.0,79.0,-2.818
6890,2021-12-21,0200,26.7,81.0,-2.751
6891,2021-12-21,0300,26.0,85.0,-3.142
6892,2021-12-21,0400,25.6,86.0,-3.464
6893,2021-12-21,0500,25.2,88.0,-3.513
6894,2021-12-21,0600,24.9,89.0,-3.517
6895,2021-12-21,0700,24.9,88.0,-3.435
6896,2021-12-21,0800,24.5,91.0,-3.298
6897,2021-12-21,0900,24.2,92.0,-2.955
6898,2021-12-21,1000,24.8,93.0,89.822
6899,2021-12-21,1100,26.8,85.0,421.867
6900,2021-12-21,1200,30.2,74.0,989.915
6901,2021-12-21,1300,30.9,70.0,1609.693
6902,2021-12-21,1400,31.7,65.0,1928.425
6903,2021-12-21,1500,32.4,61.0,2090.715
6904,2021-12-21,1600,31.3,64.0,2041.534
6905,2021-12-21,1700,31.5,64.0,1635.989
6906,2021-12-21,1800,31.9,64.0,1319.739
6907,2021-12-21,1900,31.1,67.0,1039.903
6908,2021-12-21,2000,31.7,63.0,620.107
6909,2021-12-21,2100,30.1,68.0,255.685
6910,2021-12-21,2200,29.7,68.0,8.177
6911,2021-12-21,2300,28.7,72.0,-2.562
6912,2021-12-22,0000,,,
6913,2021-12-22,0100,26.8,83.0,-3.511
6914,2021-12-22,0200,26.3,82.0,-3.362
6915,2021-12-22,0300,25.9,83.0,-3.518
6916,2021-12-22,0400,25.5,85.0,-3.574
6917,2021-12-22,0500,24.9,88.0,-3.579
6918,2021-12-22,0600,24.5,91.0,-3.599
6919,2021-12-22,0700,24.2,92.0,-3.564
6920,2021-12-22,0800,24.2,94.0,-3.544
6921,2021-12-22,0900,24.1,95.0,-2.92
6922,2021-12-22,1000,24.5,94.0,87.877
6923,2021-12-22,1100,27.0,84.0,407.959
6924,2021-12-22,1200,30.6,73.0,1008.548
6925,2021-12-22,1300,32.7,65.0,2061.053
6926,2021-12-22,1400,32.1,64.0,2019.37
6927,2021-12-22,1500,33.1,62.0,2548.289
6928,2021-12-22,1600,33.6,59.0,2307.984
6929,2021-12-22,1700,28.2,87.0,730.817
6930,2021-12-22,1800,27.5,87.0,827.561
6931,2021-12-22,1900,28.5,81.0,662.568
6932,2021-12-22,2000,29.2,83.0,684.233
6933,2021-12-22,2100,29.5,78.0,244.418
6934,2021-12-22,2200,28.4,82.0,5.25
6935,2021-12-22,2300,27.8,77.0,-2.794
6936,2021-12-23,0000,27.2,80.0,-3.053
6937,2021-12-23,0100,26.7,84.0,-3.289
6938,2021-12-23,0200,26.2,86.0,-3.206
6939,2021-12-23,0300,26.0,87.0,-3.259
6940,2021-12-23,0400,25.7,89.0,-2.853
6941,2021-12-23,0500,25.4,90.0,-3.358
6942,2021-12-23,0600,25.2,89.0,-3.549
6943,2021-12-23,0700,24.8,92.0,-3.586
6944,2021-12-23,0800,24.5,94.0,-2.997
6945,2021-12-23,0900,24.3,94.0,-2.122
6946,2021-12-23,1000,25.4,92.0,117.785
6947,2021-12-23,1100,27.7,82.0,478.785
6948,2021-12-23,1200,30.5,72.0,932.732
6949,2021-12-23,1300,31.6,71.0,1444.485
6950,2021-12-23,1400,31.1,65.0,2354.888
6951,2021-12-23,1500,33.6,60.0,3036.914
6952,2021-12-23,1600,32.6,59.0,3143.468
6953,2021-12-23,1700,32.0,64.0,2008.945
6954,2021-12-23,1800,32.8,58.0,2291.271
6955,2021-12-23,1900,31.8,64.0,1453.296
6956,2021-12-23,2000,31.8,66.0,732.194
6957,2021-12-23,2100,25.0,97.0,98.666
6958,2021-12-23,2200,25.6,97.0,2.469
6959,2021-12-23,2300,26.0,96.0,-0.449
6960,2021-12-24,0000,26.2,95.0,-1.532
6961,2021-12-24,0100,26.0,88.0,1.51
6962,2021-12-24,0200,25.9,88.0,5.147
6963,2021-12-24,0300,25.4,91.0,-1.451
6964,2021-12-24,0400,24.9,94.0,-2.973
6965,2021-12-24,0500,24.8,95.0,-2.241
6966,2021-12-24,0600,24.6,96.0,-1.752
6967,2021-12-24,0700,24.7,95.0,-1.538
6968,2021-12-24,0800,24.7,96.0,-1.541
6969,2021-12-24,0900,24.8,96.0,-1.409
6970,2021-12-24,1000,25.0,97.0,56.153
6971,2021-12-24,1100,25.7,94.0,280.362
6972,2021-12-24,1200,27.8,85.0,867.379
6973,2021-12-24,1300,29.8,77.0,1701.903
6974,2021-12-24,1400,31.8,70.0,1953.441
6975,2021-12-24,1500,32.5,63.0,2306.676
6976,2021-12-24,1600,32.4,63.0,2748.484
6977,2021-12-24,1700,32.3,60.0,1684.042
6978,2021-12-24,1800,31.6,63.0,999.859
6979,2021-12-24,1900,31.3,62.0,707.59
6980,2021-12-24,2000,29.9,75.0,307.721
6981,2021-12-24,2100,29.4,72.0,75.729
6982,2021-12-24,2200,29.0,74.0,4.506
6983,2021-12-24,2300,28.7,75.0,-1.589
6984,2021-12-25,0000,27.9,79.0,-1.137
6985,2021-12-25,0100,27.5,82.0,-2.048
6986,2021-12-25,0200,27.2,84.0,-1.223
6987,2021-12-25,0300,27.2,85.0,-1.742
6988,2021-12-25,0400,26.9,86.0,-1.876
6989,2021-12-25,0500,26.8,88.0,-2.351
6990,2021-12-25,0600,26.6,89.0,-3.018
6991,2021-12-25,0700,26.3,93.0,-1.959
6992,2021-12-25,0800,26.2,91.0,-2.601
6993,2021-12-25,0900,25.8,95.0,-2.329
6994,2021-12-25,1000,26.0,95.0,49.135
6995,2021-12-25,1100,26.6,93.0,172.445
6996,2021-12-25,1200,27.2,90.0,377.221
6997,2021-12-25,1300,28.2,84.0,940.581
6998,2021-12-25,1400,29.3,82.0,1063.604
6999,2021-12-25,1500,31.0,69.0,2433.342
7000,2021-12-25,1600,32.3,64.0,3180.136
7001,2021-12-25,1700,31.4,62.0,2584.807
7002,2021-12-25,1800,27.9,82.0,412.387
7003,2021-12-25,1900,27.3,89.0,244.691
7004,2021-12-25,2000,26.1,92.0,212.054
7005,2021-12-25,2100,26.1,92.0,133.158
7006,2021-12-25,2200,25.8,92.0,8.968
7007,2021-12-25,2300,25.8,91.0,-1.354
7008,2021-12-26,0000,25.7,91.0,-0.695
7009,2021-12-26,0100,25.6,90.0,1.251
7010,2021-12-26,0200,,,
7011,2021-12-26,0300,24.9,88.0,-2.184
7012,2021-12-26,0400,24.6,89.0,-2.983
7013,2021-12-26,0500,24.5,91.0,-3.186
7014,2021-12-26,0600,24.8,91.0,-1.91
7015,2021-12-26,0700,24.6,95.0,-0.587
7016,2021-12-26,0800,24.2,96.0,-1.56
7017,2021-12-26,0900,24.2,96.0,-1.195
7018,2021-12-26,1000,24.5,96.0,62.666
7019,2021-12-26,1100,25.6,92.0,315.431
7020,2021-12-26,1200,27.0,87.0,523.284
7021,2021-12-26,1300,28.0,82.0,839.552
7022,2021-12-26,1400,28.6,77.0,1441.384
7023,2021-12-26,1500,29.4,75.0,1096.788
7024,2021-12-26,1600,29.9,73.0,1450.71
7025,2021-12-26,1700,31.7,65.0,2597.96
7026,2021-12-26,1800,29.5,70.0,1566.694
7027,2021-12-26,1900,27.6,86.0,751.96
7028,2021-12-26,2000,27.3,88.0,386.725
7029,2021-12-26,2100,26.3,88.0,177.344
7030,2021-12-26,2200,25.6,88.0,9.878
7031,2021-12-26,2300,25.4,89.0,-1.178
7032,2021-12-27,0000,25.1,91.0,-2.458
7033,2021-12-27,0100,25.4,89.0,-2.27
7034,2021-12-27,0200,25.4,90.0,-2.633
7035,2021-12-27,0300,25.5,90.0,-0.897
7036,2021-12-27,0400,25.3,92.0,-1.551
7037,2021-12-27,0500,25.0,94.0,-1.687
7038,2021-12-27,0600,24.7,95.0,-2.226
7039,2021-12-27,0700,24.5,96.0,-1.646
7040,2021-12-27,0800,24.3,96.0,-1.895
7041,2021-12-27,0900,24.5,96.0,-1.456
7042,2021-12-27,1000,25.0,96.0,73.277
7043,2021-12-27,1100,27.9,83.0,524.169
7044,2021-12-27,1200,29.2,75.0,1296.675
7045,2021-12-27,1300,31.9,62.0,1777.377
7046,2021-12-27,1400,33.1,61.0,2312.964
7047,2021-12-27,1500,33.1,63.0,2582.085
7048,2021-12-27,1600,31.7,62.0,1614.189
7049,2021-12-27,1700,32.0,59.0,2862.249
7050,2021-12-27,1800,30.8,69.0,1376.782
7051,2021-12-27,1900,26.2,81.0,687.183
7052,2021-12-27,2000,27.3,86.0,708.519
7053,2021-12-27,2100,28.4,83.0,407.483
7054,2021-12-27,2200,26.4,95.0,16.22
7055,2021-12-27,2300,25.8,96.0,-0.137
7056,2021-12-28,0000,25.8,94.0,-1.011
7057,2021-12-28,0100,26.0,89.0,-0.506
7058,2021-12-28,0200,25.6,92.0,-0.284
7059,2021-12-28,0300,25.2,95.0,-1.451
7060,2021-12-28,0400,24.8,95.0,-1.959
7061,2021-12-28,0500,24.5,96.0,-1.954
7062,2021-12-28,0600,24.6,96.0,-1.058
7063,2021-12-28,0700,24.6,96.0,-1.158
7064,2021-12-28,0800,24.6,95.0,-1.319
7065,2021-12-28,0900,24.3,96.0,-1.951
7066,2021-12-28,1000,24.7,96.0,52.169
7067,2021-12-28,1100,26.9,89.0,389.598
7068,2021-12-28,1200,29.7,80.0,921.359
7069,2021-12-28,1300,30.4,73.0,1250.949
7070,2021-12-28,1400,30.0,70.0,1348.776
7071,2021-12-28,1500,31.2,69.0,1913.489
7072,2021-12-28,1600,32.6,65.0,2439.858
7073,2021-12-28,1700,30.1,74.0,2245.895
7074,2021-12-28,1800,32.9,64.0,2661.392
7075,2021-12-28,1900,23.5,97.0,567.918
7076,2021-12-28,2000,25.3,97.0,180.55
7077,2021-12-28,2100,25.2,95.0,89.991
7078,2021-12-28,2200,24.9,95.0,16.388
7079,2021-12-28,2300,25.1,97.0,-0.889
7080,2021-12-29,0000,25.3,97.0,-0.407
7081,2021-12-29,0100,25.4,96.0,-1.197
7082,2021-12-29,0200,25.2,97.0,-1.117
7083,2021-12-29,0300,25.2,96.0,-0.988
7084,2021-12-29,0400,25.0,96.0,-0.886
7085,2021-12-29,0500,24.7,96.0,-1.456
7086,2021-12-29,0600,24.5,97.0,-1.949
7087,2021-12-29,0700,24.2,97.0,-2.146
7088,2021-12-29,0800,24.0,97.0,-2.454
7089,2021-12-29,0900,23.9,97.0,-1.913
7090,2021-12-29,1000,24.3,95.0,75.527
7091,2021-12-29,1100,26.2,91.0,390.444
7092,2021-12-29,1200,29.1,80.0,840.37
7093,2021-12-29,1300,31.0,72.0,1654.59
7094,2021-12-29,1400,31.2,68.0,1681.209
7095,2021-12-29,1500,32.2,64.0,2763.484
7096,2021-12-29,1600,31.1,69.0,2243.395
7097,2021-12-29,1700,32.9,67.0,2634.316
7098,2021-12-29,1800,31.9,62.0,2669.454
7099,2021-12-29,1900,26.1,89.0,564.629
7100,2021-12-29,2000,26.8,80.0,151.917
7101,2021-12-29,2100,26.6,82.0,125.846
7102,2021-12-29,2200,26.5,84.0,18.881
7103,2021-12-29,2300,26.8,80.0,-1.433
7104,2021-12-30,0000,26.7,83.0,-2.52
7105,2021-12-30,0100,26.4,88.0,-0.988
7106,2021-12-30,0200,25.3,94.0,-3.077
7107,2021-12-30,0300,25.4,93.0,-1.971
7108,2021-12-30,0400,25.7,93.0,-0.504
7109,2021-12-30,0500,25.6,93.0,-2.394
7110,2021-12-30,0600,25.2,95.0,-3.213
7111,2021-12-30,0700,25.0,96.0,-2.158
7112,2021-12-30,0800,24.8,96.0,-1.903
7113,2021-12-30,0900,24.7,97.0,-1.856
7114,2021-12-30,1000,25.2,96.0,71.677
7115,2021-12-30,1100,27.1,89.0,404.735
7116,2021-12-30,1200,29.1,82.0,751.247
7117,2021-12-30,1300,31.6,71.0,1521.893
7118,2021-12-30,1400,32.7,63.0,2733.831
7119,2021-12-30,1500,32.3,67.0,2770.548
7120,2021-12-30,1600,32.5,62.0,2823.46
7121,2021-12-30,1700,25.5,94.0,930.566
7122,2021-12-30,1800,27.5,90.0,628.833
7123,2021-12-30,1900,30.2,80.0,1803.551
7124,2021-12-30,2000,29.7,74.0,1283.028
7125,2021-12-30,2100,28.3,81.0,232.765
7126,2021-12-30,2200,27.6,84.0,10.252
7127,2021-12-30,2300,27.4,86.0,-2.672
7128,2021-12-31,0000,27.3,86.0,-1.439
7129,2021-12-31,0100,27.4,84.0,-0.787
7130,2021-12-31,0200,26.7,89.0,-1.956
7131,2021-12-31,0300,26.4,91.0,-2.214
7132,2021-12-31,0400,26.1,92.0,-2.622
7133,2021-12-31,0500,25.5,94.0,-2.744
7134,2021-12-31,0600,25.3,94.0,-2.491
7135,2021-12-31,0700,25.2,94.0,-2.229
7136,2021-12-31,0800,25.0,94.0,-2.506
7137,2021-12-31,0900,25.1,95.0,-2.013
7138,2021-12-31,1000,25.5,95.0,75.263
7139,2021-12-31,1100,26.5,89.0,298.923
7140,2021-12-31,1200,24.8,94.0,171.408
7141,2021-12-31,1300,25.5,92.0,465.053
7142,2021-12-31,1400,27.5,86.0,885.361
7143,2021-12-31,1500,28.8,79.0,1672.898
7144,2021-12-31,1600,29.3,76.0,1278.926
7145,2021-12-31,1700,28.8,83.0,703.664
7146,2021-12-31,1800,28.5,78.0,529.579
7147,2021-12-31,1900,27.0,88.0,331.026
7148,2021-12-31,2000,24.2,95.0,187.427
7149,2021-12-31,2100,24.2,95.0,103.985
7150,2021-12-31,2200,24.3,96.0,5.826
7151,2021-12-31,2300,24.2,97.0,-0.648
7152,2022-01-01,0000,24.3,96.0,-0.931
7153,2022-01-01,0100,24.5,97.0,-0.679
7154,2022-01-01,0200,24.1,97.0,-0.005
7155,2022-01-01,0300,23.9,98.0,-0.484
7156,2022-01-01,0400,23.9,98.0,-0.407
7157,2022-01-01,0500,23.7,98.0,-0.006
7158,2022-01-01,0600,23.8,98.0,-0.135
7159,2022-01-01,0700,23.4,98.0,-0.491
7160,2022-01-01,0800,23.4,98.0,-1.018
7161,2022-01-01,0900,23.5,98.0,-0.582
7162,2022-01-01,1000,23.6,98.0,40.285
7163,2022-01-01,1100,24.2,96.0,314.748
7164,2022-01-01,1200,26.9,85.0,920.02
7165,2022-01-01,1300,28.3,81.0,1361.176
7166,2022-01-01,1400,30.1,75.0,1966.573
7167,2022-01-01,1500,31.5,67.0,2494.766
7168,2022-01-01,1600,31.3,66.0,3223.91
7169,2022-01-01,1700,31.8,62.0,3198.578
7170,2022-01-01,1800,31.1,64.0,2436.463
7171,2022-01-01,1900,29.1,76.0,966.287
7172,2022-01-01,2000,25.1,96.0,212.681
7173,2022-01-01,2100,24.9,94.0,145.218
7174,2022-01-01,2200,25.0,92.0,10.616
7175,2022-01-01,2300,24.9,93.0,0.397
7176,2022-01-02,0000,24.8,91.0,0.428
7177,2022-01-02,0100,24.8,91.0,0.673
7178,2022-01-02,0200,24.8,91.0,1.749
7179,2022-01-02,0300,24.7,91.0,0.222
7180,2022-01-02,0400,24.6,92.0,-1.505
7181,2022-01-02,0500,24.4,94.0,-2.589
7182,2022-01-02,0600,24.2,95.0,-2.663
7183,2022-01-02,0700,24.1,96.0,-2.351
7184,2022-01-02,0800,24.3,96.0,-1.4
7185,2022-01-02,0900,24.1,95.0,-1.679
7186,2022-01-02,1000,24.3,93.0,59.147
7187,2022-01-02,1100,25.6,89.0,359.193
7188,2022-01-02,1200,27.6,81.0,817.565
7189,2022-01-02,1300,29.7,75.0,1399.546
7190,2022-01-02,1400,29.7,77.0,1857.273
7191,2022-01-02,1500,30.8,70.0,1925.102
7192,2022-01-02,1600,30.9,69.0,1744.276
7193,2022-01-02,1700,32.0,71.0,2057.509
7194,2022-01-02,1800,30.9,64.0,2288.522
7195,2022-01-02,1900,30.0,77.0,863.827
7196,2022-01-02,2000,26.1,89.0,193.25
7197,2022-01-02,2100,26.5,86.0,339.134
7198,2022-01-02,2200,26.1,88.0,44.084
7199,2022-01-02,2300,24.8,92.0,-0.155
7200,2022-01-03,0000,24.6,94.0,-0.5
7201,2022-01-03,0100,24.7,95.0,-0.214
7202,2022-01-03,0200,24.6,95.0,-1.07
7203,2022-01-03,0300,24.4,95.0,-1.028
7204,2022-01-03,0400,24.3,96.0,-1.16
7205,2022-01-03,0500,24.5,96.0,-1.574
7206,2022-01-03,0600,24.4,96.0,-1.662
7207,2022-01-03,0700,24.2,98.0,-1.749
7208,2022-01-03,0800,24.0,98.0,-1.737
7209,2022-01-03,0900,24.1,98.0,-1.349
7210,2022-01-03,1000,24.1,95.0,43.828
7211,2022-01-03,1100,24.7,93.0,215.561
7212,2022-01-03,1200,25.3,89.0,436.601
7213,2022-01-03,1300,26.3,87.0,517.783
7214,2022-01-03,1400,27.0,85.0,758.838
7215,2022-01-03,1500,28.3,80.0,1237.642
7216,2022-01-03,1600,24.8,95.0,589.085
7217,2022-01-03,1700,24.6,96.0,507.741
7218,2022-01-03,1800,25.4,94.0,705.943
7219,2022-01-03,1900,27.2,82.0,1222.466
7220,2022-01-03,2000,25.4,88.0,330.101
7221,2022-01-03,2100,24.3,93.0,103.949
7222,2022-01-03,2200,24.0,94.0,0.672
7223,2022-01-03,2300,24.0,95.0,-1.785
7224,2022-01-04,0000,23.7,96.0,-1.47
7225,2022-01-04,0100,23.7,96.0,-1.379
7226,2022-01-04,0200,23.5,96.0,-2.092
7227,2022-01-04,0300,23.3,96.0,-1.924
7228,2022-01-04,0400,23.0,96.0,-1.849
7229,2022-01-04,0500,22.8,97.0,-1.605
7230,2022-01-04,0600,23.0,94.0,-1.649
7231,2022-01-04,0700,22.7,96.0,-1.57
7232,2022-01-04,0800,22.6,96.0,-1.731
7233,2022-01-04,0900,22.7,96.0,-1.467
7234,2022-01-04,1000,23.1,95.0,47.291
7235,2022-01-04,1100,24.2,91.0,259.908
7236,2022-01-04,1200,25.9,87.0,646.439
7237,2022-01-04,1300,27.9,76.0,1121.939
7238,2022-01-04,1400,29.7,74.0,1983.084
7239,2022-01-04,1500,30.9,69.0,2120.686
7240,2022-01-04,1600,29.9,70.0,2139.09
7241,2022-01-04,1700,29.3,75.0,1244.653
7242,2022-01-04,1800,29.8,71.0,1653.379
7243,2022-01-04,1900,29.1,73.0,927.013
7244,2022-01-04,2000,29.7,75.0,502.234
7245,2022-01-04,2100,27.7,80.0,333.066
7246,2022-01-04,2200,25.8,85.0,11.004
7247,2022-01-04,2300,25.6,87.0,-2.059
7248,2022-01-05,0000,25.6,87.0,-0.571
7249,2022-01-05,0100,25.6,87.0,-2.596
7250,2022-01-05,0200,25.5,90.0,-3.41
7251,2022-01-05,0300,25.0,95.0,-2.466
7252,2022-01-05,0400,24.6,95.0,-1.476
7253,2022-01-05,0500,24.2,97.0,-0.174
7254,2022-01-05,0600,24.3,97.0,-0.732
7255,2022-01-05,0700,24.3,98.0,-0.824
7256,2022-01-05,0800,24.1,98.0,-0.889
7257,2022-01-05,0900,23.9,98.0,-0.94
7258,2022-01-05,1000,24.0,97.0,42.532
7259,2022-01-05,1100,25.0,94.0,281.171
7260,2022-01-05,1200,27.8,84.0,752.371
7261,2022-01-05,1300,28.9,77.0,1262.953
7262,2022-01-05,1400,29.3,75.0,1826.794
7263,2022-01-05,1500,30.3,72.0,1776.136
7264,2022-01-05,1600,31.8,68.0,2569.479
7265,2022-01-05,1700,31.4,67.0,1884.99
7266,2022-01-05,1800,31.6,70.0,1777.167
7267,2022-01-05,1900,30.3,72.0,1026.415
7268,2022-01-05,2000,30.2,69.0,1184.277
7269,2022-01-05,2100,27.5,77.0,205.295
7270,2022-01-05,2200,26.6,81.0,14.053
7271,2022-01-05,2300,25.7,86.0,-2.988
7272,2022-01-06,0000,25.1,91.0,-2.895
7273,2022-01-06,0100,24.7,93.0,-2.5
7274,2022-01-06,0200,24.4,94.0,-1.77
7275,2022-01-06,0300,24.3,96.0,-0.948
7276,2022-01-06,0400,24.2,95.0,-1.472
7277,2022-01-06,0500,24.0,96.0,-2.183
7278,2022-01-06,0600,23.8,96.0,-1.368
7279,2022-01-06,0700,23.7,96.0,-2.036
7280,2022-01-06,0800,23.6,97.0,-1.365
7281,2022-01-06,0900,23.6,97.0,-1.166
7282,2022-01-06,1000,23.8,95.0,66.165
7283,2022-01-06,1100,24.8,93.0,328.236
7284,2022-01-06,1200,26.3,87.0,721.549
7285,2022-01-06,1300,29.3,73.0,1409.849
7286,2022-01-06,1400,28.7,77.0,1285.666
7287,2022-01-06,1500,30.1,71.0,1479.561
7288,2022-01-06,1600,32.0,68.0,2611.431
